org_id,code,name,path
50257,TUEDS31,Associate Professorship of Economics Education (Prof. Förster),TUM/Schools/Social Sciences and Technology/Departments/Educational Sciences/Economics Education (Prof. Förster)
50277,TUPHTQM,Associate Professorship of Theorie der Quantenmaterie und Nanophysik (Prof. Knolle),TUM/Schools/Natural Sciences/Departments/Physics/Theorie der Quantenmaterie und Nanophysik (Prof. Knolle)
50278,TUBVGTT,Associate Professorship of  Geothermal Technologies (Prof. Drews),TUM/Schools/Engineering and Design/Departments/Civil and Environmental Engineering/Geothermal Technologies (Prof. Drews)
50301,TUPHTBN,Associate Professorship of Theory of Biological Networks (Prof. Alim),TUM/Schools/Natural Sciences/Departments/Bioscience/Theory of Biological Networks (Prof. Alim)
50317,TUMEZN3,Associate Professorship of Neurons and Metabolism (MPI) (Prof. Harbauer),TUM/Schools/Medicine and Health/Departments/Preclinical Medicine/Cell Biology of the Nervous System (Prof. Misgeld)/Neurons and Metabolism (MPI) (Prof. Harbauer)
50337,TUPRSEE,Strategy and Excellence Development,TUM/TUM Board of Management/Strategy and Excellence Development
50357,TUCHECO,Excellence Cluster e-conversion,TUM/Research projects/Excellence Cluster e-conversion
50377,TUWZP2I,Associate Professorship of Plant-Insect Interaction (Prof. Leonhardt),TUM/Schools/Life Sciences/Departments/Life Science Systems/Plant-Insect Interaction (Prof. Leonhardt)
50437,TUPHAEQ,Aptitude Assessment Commission Degree Program M.Sc. Quantum Science & Technology,TUM/Academic department/Former TUM Department of Physics/Special committees/Aptitude Assessment Commission/M.Sc. Quantum Science & Technology
50457,TUMWLBA,Associate Professorship of Laser-based Additive Manufacturing (Prof. Wudy),TUM/Schools/Engineering and Design/Departments/Mechanical Engineering/Laser-based Additive Manufacturing (Prof. Wudy)
50477,TUWIH10,Associate Professorship of Supply Chain Management (Prof. Wuttke) (TUM Campus Heilbronn),TUM/Schools/Management/Departments/Operations and Technology/Supply Chain Management (Prof. Wuttke) (TUM Campus Heilbronn)
50478,TUINF24,Informatics 3 - Associate Professorship of Database Systems (Prof. Giceva),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Database Systems (Prof. Giceva)"
50498,TUMENW3,Assistant Professorship of Brain Circuit Function and Dysfunction (N.N.),TUM/Schools/Medicine and Health/Departments/Preclinical Medicine/Neuroscience (Prof. Misgeld komm.)/Brain Circuit Function and Dysfunction (N.N.)
50499,TULRFSV,Aerospace and Geodesy,TUM/Schools/Engineering and Design/Student Council/Aerospace and Geodesy
50517,TUWIH11,Assistant Professorship of Corporate Law (Prof. Jung) (TUM Campus Heilbronn),TUM/Schools/Management/Departments/Economics and Policy/Corporate Law (Prof. Jung) (TUM Campus Heilbronn)
50537,TUPRSSU,TUM Sustainability Office,TUM/TUM Board of Management/TUM Sustainability Office
50597,TUZELLL,TUM Institute for Life Long Learning,TUM/TUM Institute for Life Long Learning
50618,TUPRVP9,Vice President - Entrepreneurship,TUM/TUM Board of Management/Vice Presidents/Vice President - Entrepreneurship
50637,TUPOL15,Associate Professorship of Global Health (Prof. Steinert),TUM/Schools/Social Sciences and Technology/Departments/Governance/Global Health (Prof. Steinert)
50657,TULRBGD,Assistant Professorship of Big Geospatial Data Management (Prof. Werner),TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/Big Geospatial Data Management (Prof. Werner)
50697,TUCHACF,Chair of Solid-State Electrolyte Chemistry (Prof. Rupp),TUM/Schools/Natural Sciences/Departments/Chemistry/Solid-State Electrolyte Chemistry (Prof. Rupp)
50717,TUWZC2P,Associate Professorship of Crop Physiology (Prof. Bienert),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Crop Physiology (Prof. Bienert)
50737,TUWZW2A,Assistant Professorship of Forest and Agroforest Systems (Prof. Annighöfer),TUM/Schools/Life Sciences/Departments/Life Science Systems/Forest and Agroforest Systems (Prof. Annighöfer)
50738,TUCHACG,Chair of Construction Chemistry (Prof. Gädt),TUM/Schools/Natural Sciences/Departments/Chemistry/Construction Chemistry (Prof. Gädt)
50777,TUPRV10,Vice President - Compliance,TUM/TUM Board of Management/Vice Presidents/Vice President - Compliance
50818,TUPRSCO,TUM Compliance Office,TUM/TUM Board of Management/TUM Compliance Office
50857,TUWIB41,Chair of Digital Finance (Prof. Weigert),TUM/Schools/Management/Departments/Finance and Accounting/Digital Finance (Prof. Weigert)
50877,TUWIH12,Associate Professorship of Entrepreneurship and Family Enterprises (Prof. Bird) (TUM Campus Heilbronn),TUM/Schools/Management/Departments/Innovation and Entrepreneurship/Entrepreneurship and Family Enterprises (Prof. Bird) (TUM Campus Heilbronn)
50878,TUWIH13,Associate Professorship of Business Analytics (Prof. Xie) (TUM Campus Heilbronn),TUM/Schools/Management/Departments/Operations and Technology/Business Analytics (Prof. Xie) (TUM Campus Heilbronn)
50897,TULRSFM,Assistant Professorship of Sustainable Future Mobility (Prof. Jocher),TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/Sustainable Future Mobility (Prof. Jocher)
50898,TUWZP1A,Assistant Professorship of Precision Agriculture (Prof. Yu),TUM/Schools/Life Sciences/Departments/Life Science Engineering/Precision Agriculture (Prof. Yu)
50917,TUCSP12,Chair of Biogenic Functional Materials (Prof. Costa),TUM/Integrative Research Institutes/TUM Campus Straubing for Biotechnology and Sustainability (TUMCS)/Chairs and Professorships/Biogenic Functional Materials (Prof. Costa)
50919,TUCHTH7,Associate Professorship of Theoretical Methods in Spectroscopy (Prof. Ortmann),TUM/Schools/Natural Sciences/Departments/Chemistry/Theoretical Methods in Spectroscopy (Prof. Ortmann)
50937,TUPOL16,Assistant Professorship of International Political Economy (N.N.),TUM/Schools/Social Sciences and Technology/Departments/Governance/International Political Economy (N.N.)
50958,TUMEDH6,Clinic for Congenital and Pediatric Heart Surgery (DHM) (Prof. Hörer),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Congenital and Pediatric Heart Surgery (DHM) (Prof. Hörer)
50977,TUWIB42,Assistant Professorship of Entrepreneurial Management (N.N.),TUM/Schools/Management/Departments/Innovation and Entrepreneurship/Entrepreneurial Management (N.N.)
50997,TULRAAS,Assistant Professorship of Autonomous Aerial Systems (Prof. Ryll),TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/Autonomous Aerial Systems (Prof. Ryll)
51037,TUBVMCM,Assistant Professorship of Mineral Construction Materials (Prof. Machner),TUM/Schools/Engineering and Design/Departments/Materials Engineering/Mineral Construction Materials (Prof. Machner)
51057,TUPOL17,Assistant Professorship of Politics of Finance (N.N.),TUM/Schools/Social Sciences and Technology/Departments/Governance/Politics of Finance (N.N.)
51077,TUCSP13,Associate Professorship of Electrobiotechnology (Prof. Plumeré),TUM/Integrative Research Institutes/TUM Campus Straubing for Biotechnology and Sustainability (TUMCS)/Chairs and Professorships/Electrobiotechnology (Prof. Plumeré)
51097,TUEIMML,Assistant Professorship of Control and Manipulation of Microscale Living Objects (Prof. Destgeer),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Control and Manipulation of Microscale Living Objects (Prof. Destgeer)"
51137,TUINF31,Informatics 15 - Associate Professorship of 3D Artificial Intelligence (Prof. Dai),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/3D Artificial Intelligence (Prof. Dai)"
51157,TUINI31,"Informatics 31 - Chair of Artificial Intelligence in Healthcare and Medicine (Prof. Rückert) (Joint Appointment between TUM School of Medicine and Health und TUM School of Computation, Information and Technology)","TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Artificial Intelligence in Healthcare and Medicine (Prof. Rückert) (Joint Appointment between TUM School of Medicine and Health und TUM School of Computation, Information and Technology)"
51177,TUMEIS2,"Chair of Artificial Intelligence in Healthcare and Medicine (Prof. Rückert) (Joint Appointment between TUM School of Medicine and Health and TUM School of Computation, Information and Technology)","TUM/Schools/Medicine and Health/Departments/Clinical Medicine/AI and Informatics in Medicine (Prof. Rückert)/Artificial Intelligence in Healthcare and Medicine (Prof. Rückert) (Joint Appointment between TUM School of Medicine and Health and TUM School of Computation, Information and Technology)"
51197,TUWZU9P,Associate Professorship of Urban Productive Ecosystems (Prof. Egerer),TUM/Schools/Life Sciences/Departments/Life Science Systems/Urban Productive Ecosystems (Prof. Egerer)
51217,TUPOL18,Assistant Professorship of Global Security and Technology (Prof. Paula),TUM/Schools/Social Sciences and Technology/Departments/Governance/Global Security and Technology (Prof. Paula)
51220,TUCHPC7,Assistant Professorship of Functional Nanomaterials (Prof. Lechner),TUM/Schools/Natural Sciences/Departments/Chemistry/Functional Nanomaterials (Prof. Lechner)
51257,TULREAV,Assistant Professorship of eAviation (Prof. Daoud komm.),TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/eAviation (Prof. Daoud komm.)
51258,TUS4000,TUM School of Life Sciences,TUM/Schools/Life Sciences
51259,TUS4DEA,Dean of the TUM School of Life Sciences,TUM/Schools/Life Sciences/Dean
51260,TUS4VRI,Vice Dean Research and Innovation of the TUM School of Life Sciences,TUM/Schools/Life Sciences/Vice Dean/Research and Innovation
51261,TUS4VST,Vice Dean Academic and Student Affairs of the TUM School of Life Sciences,TUM/Schools/Life Sciences/Vice Dean/Academic and Student Affairs
51262,TUS4VTD,Vice Dean Talent Management and Diversity of the TUM School of Life Sciences,TUM/Schools/Life Sciences/Vice Dean/Talent Management and Diversity
51263,TUS4VIO,Vice Dean Information Officer of the TUM School of Life Sciences,TUM/Schools/Life Sciences/Vice Dean/Information Officer
51264,TUS4DP1,Department of Molecular Life Sciences,TUM/Schools/Life Sciences/Departments/Molecular Life Sciences
51265,TUS4DP2,Department of Life Science Engineering,TUM/Schools/Life Sciences/Departments/Life Science Engineering
51266,TUS4DP3,Department of Life Science Systems,TUM/Schools/Life Sciences/Departments/Life Science Systems
51267,TUS2000,TUM School of Engineering and Design,TUM/Schools/Engineering and Design
51279,TUZETCF,Technology Core Facilities,TUM/Technology Core Facilities
51280,TUZEEMF,TUM Electron Microscopy Facility (EMF),TUM/Technology Core Facilities/TUM Electron Microscopy Facility (EMF)
51281,TUZEMTC,TUM Mößbauer Technology Center (MTC),TUM/Technology Core Facilities/TUM Mößbauer Technology Center (MTC)
51297,TUS4STC,Student Council,TUM/Schools/Life Sciences/Student Council
51298,TUS4RGE,Gender Equality Officer of the TUM School of Life Sciences,TUM/Schools/Life Sciences/Representatives/Gender Equality Officer
51299,TUS4RDP,Data Protection Representative of the TUM School of Life Sciences,TUM/Schools/Life Sciences/Representatives/Data Protection Representative
51300,TUS4RSH,Representative of the severely handicapped persons of the TUM School of Life Sciences,TUM/Schools/Life Sciences/Representatives/Representative of the severely handicapped persons
51317,TUZEDSI,Munich Data Science Institute (MDSI),TUM/Integrative Research Institutes/Munich Data Science Institute (MDSI)
51337,TUWIB44,Associate Professorship of Entrepreneurship and Communities (Prof. Alexy komm.),TUM/Schools/Management/Departments/Innovation and Entrepreneurship/Entrepreneurship and Communities (Prof. Alexy komm.)
51338,TUWZD1A,Chair of Digital Agriculture (Prof. Asseng),TUM/Schools/Life Sciences/Departments/Life Science Engineering/Digital Agriculture (Prof. Asseng)
51357,TUPOL19,Chair of Digital Governance (Prof. Theocharis),TUM/Schools/Social Sciences and Technology/Departments/Governance/Digital Governance (Prof. Theocharis)
51359,TUINF26,Informatics 16 - Assistant Professorship of Healthcare and Rehabilitation Robotics (Prof. Piazza),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Healthcare and Rehabilitation Robotics (Prof. Piazza)"
51378,TUS2RGE,Gender Equality Officer of the TUM School of Engineering and Design,TUM/Schools/Engineering and Design/Representatives/Gender Equality Officer
51379,TUS2RDP,Data Protection Representative of the TUM School of Engineering and Design,TUM/Schools/Engineering and Design/Representatives/Data Protection Representative
51398,TUSPL10,Assistant Professorship of Public Health and Prevention (Prof. Laxy),TUM/Schools/Medicine and Health/Departments/Health and Sport Sciences/Public Health and Prevention (Prof. Laxy)
51417,TUMEPA5,Assistant Professorship of Computational Pathology (Prof. Schüffler),TUM/Schools/Medicine and Health/Departments/Preclinical Medicine/General and Surgical Pathology (Dr. Mogler komm.)/Computational Pathology (Prof. Schüffler)
51418,TUCSP14,Assistant Professorship of Sustainable Economic Policy (Prof. Pondorfer),TUM/Integrative Research Institutes/TUM Campus Straubing for Biotechnology and Sustainability (TUMCS)/Chairs and Professorships/Sustainable Economic Policy (Prof. Pondorfer)
51419,TUINF27,Informatics 19 - Assistant Professorship of Legal Tech (Prof. Grabmair),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Legal Tech (Prof. Grabmair)"
51457,TUZEGNI,TUM Georg Nemetschek Institute,TUM/Integrative Research Institutes/Munich Data Science Institute (MDSI)/TUM Georg Nemetschek Institute
51477,TUSPL16,Assistant Professorship of Psychology & Digital Mental Health Care (Prof. Ebert),TUM/Schools/Medicine and Health/Departments/Health and Sport Sciences/Psychology & Digital Mental Health Care (Prof. Ebert)
51497,TUINF28,Informatics 9 - Assistant Professorship of Machine Learning for Robotics (Marin komm.),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Machine Learning for Robotics (Marin komm.)"
51517,TUS4C2M,Associate Professorship of Computational Mass Spectrometry (Prof. Wilhelm),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Computational Mass Spectrometry (Prof. Wilhelm)
51537,TUS2OTS,School Office of the TUM School of Engineering and Design,TUM/Schools/Engineering and Design/School Office
51557,TUMEBB3,Assistant Professorship of Translationale Optoakustik (HMGU) (Prof. Pleitez Rafael),TUM/Schools/Medicine and Health/Departments/Preclinical Medicine/Weitere Lehrstühle und Professuren Preclinical Medicine/Translationale Optoakustik (HMGU) (Prof. Pleitez Rafael)
51577,TUARL37,Assistant Professorship of Structural Design (Prof. D'Acunto),TUM/Schools/Engineering and Design/Departments/Architecture/Structural Design (Prof. D'Acunto)
51597,TUZVHRG,Functional unit TUM Global & Alumni Office (HR3),TUM/Functional Units/TUM Global & Alumni Office (HR3)
51637,TUMETIU,Assistant Professorship of Translational Immunology in Environmental Health (UNIKA-T) (Prof. Renner),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Weitere Lehrstühle und Professuren Clinical Medicine/Translational Immunology in Environmental Health (UNIKA-T) (Prof. Renner)
51677,TUWIB43,"Associate Professorship of Law of Digital Goods, Commerce and Competition (Prof. Mackenrodt)","TUM/Schools/Management/Departments/Innovation and Entrepreneurship/Law of Digital Goods, Commerce and Competition (Prof. Mackenrodt)"
51697,TUZET20,Core Facility Proteomics (AG Pichlmair),TUM/Corporate Research Centers/Translational Cancer Research  (TranslaTUM)/Core Facility Proteomics (AG Pichlmair)
51717,TUEIRMN,Assistant Professorship of Nano- and Microrobotics (Prof. Özkale Edelmann),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Nano- and Microrobotics (Prof. Özkale Edelmann)"
51737,TUXO400,Academic Program Administration of the TUM School of Life Sciences,TUM/Schools/Life Sciences/Academic Program Administration
51738,TUXB400,Academic Programs Agricultural and Horticultural Sciences,TUM/Schools/Life Sciences/Academic Program Administration/Agricultural and Horticultural Sciences
51739,TUXB401,Agricultural Sciences,TUM/Schools/Life Sciences/Academic Program Administration/Agricultural and Horticultural Sciences/Agricultural Sciences
51740,TUXS401,Degree Program B.Sc. Agricultural Science and Horticultural Science,TUM/Schools/Life Sciences/Academic Program Administration/Agricultural and Horticultural Sciences/Agricultural Sciences/B.Sc. Agricultural Science and Horticultural Science
51741,TUXS400,Degree Program M.Sc. Agrosystem Sciences,TUM/Schools/Life Sciences/Academic Program Administration/Agricultural and Horticultural Sciences/Agricultural Sciences/M.Sc. Agrosystem Sciences
51742,TUXB402,Academic Programs Agricultural Biosciences,TUM/Schools/Life Sciences/Academic Program Administration/Agricultural and Horticultural Sciences/Agricultural Biosciences
51743,TUXS402,Degree Program M.Sc. Agricultural Biosciences,TUM/Schools/Life Sciences/Academic Program Administration/Agricultural and Horticultural Sciences/Agricultural Biosciences/M.Sc. Agricultural Biosciences
51744,TUXB405,Academic Programs Biosciences and Biotechnology,TUM/Schools/Life Sciences/Academic Program Administration/Biosciences and Biotechnology
51745,TUXB409,"Academic Programs Brewing, Food Technology and Bioprocess Engeneering","TUM/Schools/Life Sciences/Academic Program Administration/Brewing, Food Technology and Bioprocess Engeneering"
51746,TUXB404,Academic Programs Nutrition Sciences,TUM/Schools/Life Sciences/Academic Program Administration/Nutrition Sciences
51747,TUXB40G,Academic Programs Forest Science and Ressource Management,TUM/Schools/Life Sciences/Academic Program Administration/Forest Science and Ressource Management
51748,TUXB40K,Academic Programs Landscape,TUM/Schools/Life Sciences/Academic Program Administration/Landscape
51749,TUXB406,Academic Programs Biology,TUM/Schools/Life Sciences/Academic Program Administration/Biosciences and Biotechnology/Biology
51750,TUXB407,Academic Programs Molecular Biotechnology,TUM/Schools/Life Sciences/Academic Program Administration/Biosciences and Biotechnology/Molecular Biotechnology
51751,TUXB40A,Academic Programs Brewing,"TUM/Schools/Life Sciences/Academic Program Administration/Brewing, Food Technology and Bioprocess Engeneering/Brewing"
51752,TUXB40B,Academic Programs Food Technology and Bioprocess Engineering,"TUM/Schools/Life Sciences/Academic Program Administration/Brewing, Food Technology and Bioprocess Engeneering/Food Technology and Bioprocess Engineering"
51753,TUXB40D,Academic Programs Food Chemistry,TUM/Schools/Life Sciences/Academic Program Administration/Food Chemistry and Sustainable Food/Food Chemistry
51754,TUXB40E,Academic Programs Life Sciences Nutrition,TUM/Schools/Life Sciences/Academic Program Administration/Nutrition Sciences/Life Sciences Nutrition
51755,TUXB40H,Academic Programs Forest Science,TUM/Schools/Life Sciences/Academic Program Administration/Forest Science and Ressource Management/Forest Science
51756,TUXB40I,Academic Programs Sustainable Ressource Management,TUM/Schools/Life Sciences/Academic Program Administration/Forest Science and Ressource Management/Sustainable Ressource Management
51757,TUXB40L,Academic Programs Landscape Architecture and Landscape Planning,TUM/Schools/Life Sciences/Academic Program Administration/Landscape/Landscape Architecture and Landscape Planning
51758,TUXB40M,Academic Programs Conservation and Ecological Engineering,TUM/Schools/Life Sciences/Academic Program Administration/Landscape/Conservation and Ecological Engineering
51777,TUXS404,Degree Program B.Sc. Life Sciences Biologie,TUM/Schools/Life Sciences/Academic Program Administration/Biosciences and Biotechnology/Biology/B.Sc. Life Sciences Biologie
51778,TUXS405,Degree Program M.Sc. Biology,TUM/Schools/Life Sciences/Academic Program Administration/Biosciences and Biotechnology/Biology/M.Sc. Biology
51779,TUXS406,Degree Program B.Sc. Molecular Biotechnology,TUM/Schools/Life Sciences/Academic Program Administration/Biosciences and Biotechnology/Molecular Biotechnology/B.Sc. Molecular Biotechnology
51780,TUXS407,Degree Program M.Sc. Molecular Biotechnology,TUM/Schools/Life Sciences/Academic Program Administration/Biosciences and Biotechnology/Molecular Biotechnology/M.Sc. Molecular Biotechnology
51781,TUXS409,Degree Program B.Sc. Brewing and Beverage Technology,"TUM/Schools/Life Sciences/Academic Program Administration/Brewing, Food Technology and Bioprocess Engeneering/Brewing/B.Sc. Brewing and Beverage Technology"
51782,TUXS40A,Degree Program M.Sc. Brewing and Beverage Technology,"TUM/Schools/Life Sciences/Academic Program Administration/Brewing, Food Technology and Bioprocess Engeneering/Brewing/M.Sc. Brewing and Beverage Technology"
51783,TUXS40B,"Degree Program Brewing (""Diplombraumeister"" degree)","TUM/Schools/Life Sciences/Academic Program Administration/Brewing, Food Technology and Bioprocess Engeneering/Brewing/Brewing (""Diplombraumeister"" degree)"
51784,TUXS40C,Degree Program Brewing and Beverage Technology Modulstudien,"TUM/Schools/Life Sciences/Academic Program Administration/Brewing, Food Technology and Bioprocess Engeneering/Brewing/Brewing and Beverage Technology Modulstudien"
51785,TUXS40D,Degree Program B.Sc. Food Technology,"TUM/Schools/Life Sciences/Academic Program Administration/Brewing, Food Technology and Bioprocess Engeneering/Food Technology and Bioprocess Engineering/B.Sc. Food Technology"
51786,TUXS40E,Degree Program B.Sc. Pharmaceutical Bioprocess Engineering,"TUM/Schools/Life Sciences/Academic Program Administration/Brewing, Food Technology and Bioprocess Engeneering/Food Technology and Bioprocess Engineering/B.Sc. Pharmaceutical Bioprocess Engineering"
51787,TUXS40F,Degree Program M.Sc. Food Technology and Biotechnology,"TUM/Schools/Life Sciences/Academic Program Administration/Brewing, Food Technology and Bioprocess Engeneering/Food Technology and Bioprocess Engineering/M.Sc. Food Technology and Biotechnology"
51788,TUXS40G,Degree Program M.Sc. Pharmaceutical Bioprocessing Engineering,"TUM/Schools/Life Sciences/Academic Program Administration/Brewing, Food Technology and Bioprocess Engeneering/Food Technology and Bioprocess Engineering/M.Sc. Pharmaceutical Bioprocessing Engineering"
51789,TUXS40I,Degree Program M.Sc. Food Chemistry,TUM/Schools/Life Sciences/Academic Program Administration/Food Chemistry and Sustainable Food/Food Chemistry/M.Sc. Food Chemistry
51790,TUXS40J,Degree Program B.Sc. Life Sciences Nutrition,TUM/Schools/Life Sciences/Academic Program Administration/Nutrition Sciences/Life Sciences Nutrition/B.Sc. Life Sciences Nutrition
51791,TUXS40K,Degree Program M.Sc. Nutrition and Biomedicine,TUM/Schools/Life Sciences/Academic Program Administration/Nutrition Sciences/Life Sciences Nutrition/M.Sc. Nutrition and Biomedicine
51792,TUXS40M,Degree Program B.Sc. Forest Science and Resource Management,TUM/Schools/Life Sciences/Academic Program Administration/Forest Science and Ressource Management/Forest Science/B.Sc. Forest Science and Resource Management
51793,TUXS40N,Degree Program M.Sc. Forestry and Wood Science,TUM/Schools/Life Sciences/Academic Program Administration/Forest Science and Ressource Management/Forest Science/M.Sc. Forestry and Wood Science
51794,TUXS40O,Degree Program M.Sc. Sustainable Ressource Management,TUM/Schools/Life Sciences/Academic Program Administration/Forest Science and Ressource Management/Sustainable Ressource Management/M.Sc. Sustainable Ressource Management
51795,TUXS40Q,Degree Program B.Sc. Landscape Architecture and Landscape Planning,TUM/Schools/Life Sciences/Academic Program Administration/Landscape/Landscape Architecture and Landscape Planning/B.Sc. Landscape Architecture and Landscape Planning
51796,TUXS40R,Degree Program M.Sc. Conservation and Landscape Planning,TUM/Schools/Life Sciences/Academic Program Administration/Landscape/Conservation and Ecological Engineering/M.Sc. Conservation and Landscape Planning
51797,TUXS40S,Degree Program M.Sc. Ecological Engineering,TUM/Schools/Life Sciences/Academic Program Administration/Landscape/Conservation and Ecological Engineering/M.Sc. Ecological Engineering
51817,TUARL38,Chair of Architecture and Timber Construction (Prof. Birk),TUM/Schools/Engineering and Design/Departments/Architecture/Architecture and Timber Construction (Prof. Birk)
51837,TUS2DP1,Department of Aerospace and Geodesy,TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy
51838,TUS2DP2,Department of Architecture,TUM/Schools/Engineering and Design/Departments/Architecture
51839,TUS2DP3,Department of Civil and Environmental Engineering,TUM/Schools/Engineering and Design/Departments/Civil and Environmental Engineering
51840,TUS2DP4,Department of Engineering Physics and Computation,TUM/Schools/Engineering and Design/Departments/Engineering Physics and Computation
51841,TUS2DP5,Department of Mobility Systems Engineering,TUM/Schools/Engineering and Design/Departments/Mobility Systems Engineering
51842,TUS2DP6,Department of Mechanical Engineering,TUM/Schools/Engineering and Design/Departments/Mechanical Engineering
51843,TUS2DP7,Department of Materials Engineering,TUM/Schools/Engineering and Design/Departments/Materials Engineering
51844,TUS2DP8,Department of Energy and Process Engineering,TUM/Schools/Engineering and Design/Departments/Energy and Process Engineering
51857,TUINI32,Informatics 32 - Chair of Computational Imaging and AI in Medicine (Prof. Schnabel),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Computational Imaging and AI in Medicine (Prof. Schnabel)"
51897,TUS1000,"TUM School of Computation, Information and Technology","TUM/Schools/Computation, Information and Technology"
51898,TUS3000,TUM School of Natural Sciences,TUM/Schools/Natural Sciences
51899,TUS5000,TUM School of Medicine and Health,TUM/Schools/Medicine and Health
51900,TUS6000,TUM School of Management,TUM/Schools/Management
51901,TUS7000,TUM School of Social Sciences and Technology,TUM/Schools/Social Sciences and Technology
51917,TUS4F4C,TUM Food and Agro Center for Innovation and Technology (FACIT),TUM/Schools/Life Sciences/TUM Food and Agro Center for Innovation and Technology (FACIT)
51937,TUXO200,Academic Program Administration of the TUM School of Engineering and Design,TUM/Schools/Engineering and Design/Academic Program Administration
51938,TUXB207,Study programs ED,TUM/Schools/Engineering and Design/Academic Program Administration/Study programs ED
51939,TUXB200,Academic Programs Aerospace,TUM/Schools/Engineering and Design/Academic Program Administration/Aerospace
51940,TUXB203,Academic Programs Geodesy,TUM/Schools/Engineering and Design/Academic Program Administration/Geodesy
51941,TUXB206,Academic Programs Mechanical Engineering,TUM/Schools/Engineering and Design/Academic Program Administration/Mechanical Engineering
51942,TUXB204,Academic Programs Geo Engineering,TUM/Schools/Engineering and Design/Academic Program Administration/Geo Engineering
51943,TUXB202,Academic Programs Civil and Environmental Engineering,TUM/Schools/Engineering and Design/Academic Program Administration/Civil and Environmental Engineering
51944,TUXB201,Academic Programs Architecture and Design,TUM/Schools/Engineering and Design/Academic Program Administration/Architecture and Design
51945,TUXB205,Academic Programs Interdisciplinary Engineering,TUM/Schools/Engineering and Design/Academic Program Administration/Interdisciplinary Engineering
51946,TUXS21X,Degree Program TUM Skills Excellence Program (TUM School of Engineering and Design) (postgraduate course),TUM/Schools/Engineering and Design/Academic Program Administration/Study programs ED/TUM Skills Excellence Program (TUM School of Engineering and Design) (postgraduate course)
51947,TUXS203,Degree Program Exchange Program Aerospace,TUM/Schools/Engineering and Design/Academic Program Administration/Aerospace/Study Program to expire/Exchange Program Aerospace
51948,TUXS200,Degree Program B.Sc. Aerospace,TUM/Schools/Engineering and Design/Academic Program Administration/Aerospace/B.Sc. Aerospace
51949,TUXS201,Degree Program M.Sc. Aerospace,TUM/Schools/Engineering and Design/Academic Program Administration/Aerospace/M.Sc. Aerospace
51950,TUXS202,Degree Program M.Sc. Aerospace Engineering (GIST TUM Asia),TUM/Schools/Engineering and Design/Academic Program Administration/Aerospace/M.Sc. Aerospace Engineering (GIST TUM Asia)
51951,TUXS20U,Degree Program Exchange Program Geodesy and Geoinformation,TUM/Schools/Engineering and Design/Academic Program Administration/Geodesy/Exchange Program Geodesy and Geoinformation
51952,TUXS20O,Degree Program B.Sc. Land Management,TUM/Schools/Engineering and Design/Academic Program Administration/Geodesy/B.Sc. Land Management
51953,TUXS20P,Degree Program B.Sc. Geodesy and Geoinformation,TUM/Schools/Engineering and Design/Academic Program Administration/Geodesy/B.Sc. Geodesy and Geoinformation
51954,TUXS20Q,Degree Program M.Sc. Earth Oriented Space Science and Technology,TUM/Schools/Engineering and Design/Academic Program Administration/Geodesy/M.Sc. Earth Oriented Space Science and Technology
51955,TUXS20R,Degree Program M.Sc. Cartography,TUM/Schools/Engineering and Design/Academic Program Administration/Geodesy/M.Sc. Cartography
51956,TUXS20S,Degree Program M.Sc. Geodesy and Geoinformation,TUM/Schools/Engineering and Design/Academic Program Administration/Geodesy/M.Sc. Geodesy and Geoinformation
51957,TUXS20T,Degree Program M.Sc. Land Management and Geospatial Science,TUM/Schools/Engineering and Design/Academic Program Administration/Geodesy/M.Sc. Land Management and Geospatial Science
51958,TUXS21K,Degree Program Exchange program Mechanical Engineering,TUM/Schools/Engineering and Design/Academic Program Administration/Mechanical Engineering/Study program to expire/Exchange program Mechanical Engineering
51959,TUXS21L,Degree Program Exchange Program USP Mechanical Engineering,TUM/Schools/Engineering and Design/Academic Program Administration/Mechanical Engineering/Exchange Program USP Mechanical Engineering
51960,TUXS21M,Degree Program Internships Mechanical Engineering,TUM/Schools/Engineering and Design/Academic Program Administration/Mechanical Engineering/Study program to expire/Internships Mechanical Engineering
51961,TUXS21C,Degree Program B.Sc. Engineering Science (UNI Salzburg),TUM/Schools/Engineering and Design/Academic Program Administration/Mechanical Engineering/Study program to expire/B.Sc. Engineering Science (UNI Salzburg)
